IdVehicle|Latitude|Longitude|Speed|Odometer|UTCDate|EventType|RPM|BatteryLevel|CoolantTemperature|Course
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,45195|-3,66550|0|11464,900|2026-01-01 00:05:29.0000000|3||14,30||33
1181DCEEC95109023BC387545CEA3183|40,39709|-3,76170|0|55510,100|2026-01-01 00:05:29.0000000|3333||||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47348|-5,97406|60|128727,400|2026-01-01 00:05:30.0000000|3|1318|14,00|44,00|139
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:30.0000000|3|831|13,80|90,00|
51E35BE0DB3A0A24FBDD91006C36D9E3|37,25022|-7,19595|0|77101,024|2026-01-01 00:05:30.9700000|1||||
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:32.0000000|3|830|13,70|90,00|
B5B4D1A4070D879BE76AE7CA37F47F70|38,98814|-1,84600|0|57712,000|2026-01-01 00:05:32.0000000|3333|0|12,30|,00|
661DF2DC9032CF155ED850B5A616B56A|40,98931|-4,30451|41|51442,968|2026-01-01 00:05:32.0000000|3||||341
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47325|-5,97382|58|128727,500|2026-01-01 00:05:32.0000000|3|1261|14,00|44,00|143
5B530DD74C277AA556CB553DDEE04E19|41,80174|-3,58650|0|56537,500|2026-01-01 00:05:33.0000000|3333|0|12,70|,00|0
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,49729|-3,72505|107|32641,700|2026-01-01 00:05:33.0000000|3||||45
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47301|-5,97362|58|128727,500|2026-01-01 00:05:34.0000000|3|1242|14,00|44,00|146
5484827D7FF4FD33714C34D10E7F43B5|39,43016|-3,45030|0|50814,500|2026-01-01 00:05:36.0000000|3333||||0
4917B53DDBB1C6214C0FD572B67F3E04|40,46333|-3,48110|0|62780,900|2026-01-01 00:05:36.0000000|3333|0|12,60|,00|0
28C1971A0C2D45EED5AC94775C7D0B7B|38,36785|-,45925|0|83692,700|2026-01-01 00:05:36.0000000|3333|0|12,00|,00|0
28C1971A0C2D45EED5AC94775C7D0B7B|38,36785|-,45925|0|83692,700|2026-01-01 00:05:36.0000000|3333|0|12,00|,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47276|-5,97342|58|128727,500|2026-01-01 00:05:37.0000000|3|1248|14,00|44,00|148
FDD71FB5B58BBCD2AD19141EF0A6C7C9|38,28427|-5,83229|14|103413,700|2026-01-01 00:05:38.0000000|3|1131|14,70|22,00|
1E9BA427FCDCFDB23FCCBD7719B5B2A8|41,53856|1,86743|0|102513,000|2026-01-01 00:05:38.0000000|3333|0|12,90|-40,00|
5F0FA1C18CE661714925EFB1673A58E0|40,25879|-3,70068|0|103192,500|2026-01-01 00:05:39.0000000|3333||||
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47251|-5,97324|58|128727,600|2026-01-01 00:05:39.0000000|3|1258|14,00|44,00|149
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47226|-5,97305|59|128727,600|2026-01-01 00:05:41.0000000|3|1272|14,00|44,00|149
1C9DBD320FDE3B99A7933C9E704D53B1|43,35263|-8,42798|3|16307,500|2026-01-01 00:05:41.0000000|3||12,20||0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65225|-4,49992|25|-1,000|2026-01-01 00:05:41.0000000|3333||||270
9C0ED66C3B7EFC9E720319C8C5010D88|36,65225|-4,50000|25|-1,000|2026-01-01 00:05:42.0000000|3333||||272
661DF2DC9032CF155ED850B5A616B56A|40,99026|-4,30492|37|51443,079|2026-01-01 00:05:42.0000000|3||||340
88CDB4A0E40973C10DF3FA24B0E7A9CC|40,40138|-3,39998|0|34554,439|2026-01-01 00:05:42.0000000|3||||0
DEAE5AF688463FBE218B4CBDB4727A28|41,57172|1,64450|0|70221,300|2026-01-01 00:05:42.0000000|3333|0|12,90|,00|0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47200|-5,97286|60|128727,700|2026-01-01 00:05:43.0000000|3|1292|14,00|44,00|149
9C0ED66C3B7EFC9E720319C8C5010D88|36,65225|-4,50007|20|-1,000|2026-01-01 00:05:43.0000000|3333||||264
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:43.0000000|3|829|13,80|91,00|
B55768CA455827B5CB9DCE048BEAEDF5|37,82961|-,78573|0|46251,600|2026-01-01 00:05:43.0000000|3|0|12,40|88,00|0
E42C1E321973869F005BF95D7E1AE733|36,65247|-4,49968|17|39036,700|2026-01-01 00:05:44.0000000|3||||245
9C0ED66C3B7EFC9E720319C8C5010D88|36,65224|-4,50012|18|-1,000|2026-01-01 00:05:44.0000000|3333||||251
9C0ED66C3B7EFC9E720319C8C5010D88|36,65222|-4,50016|14|38515,802|2026-01-01 00:05:45.0000000|1||||224
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:45.0000000|3|828|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47161|-5,97257|61|128727,700|2026-01-01 00:05:45.0000000|3|1306|14,00|45,00|149
8EE15566FE7A5E4FDD86956D3FEE8FD2|41,99166|2,83067|0|67344,900|2026-01-01 00:05:46.0000000|3333|0|12,00|-40,00|0
AB2715686143FEA35A9E9277266C2AFA|40,34471|-3,70818|15|7359,700|2026-01-01 00:05:46.0000000|3|928|14,20|85,00|246
B6CBAB07E65C8EFEFEAC2032E170BEF9|42,62040|-2,25240|0|101067,900|2026-01-01 00:05:46.0000000|3333|0|12,80|,00|0
B4A4B9FCEC9151F11999EA28D64FC128|38,37114|-,45752|0|65397,700|2026-01-01 00:05:47.0000000|3333|0|12,70|,00|0
E42C1E321973869F005BF95D7E1AE733|36,65235|-4,49974|21|39036,700|2026-01-01 00:05:47.0000000|3||||192
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:47.0000000|3|830|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47135|-5,97238|61|128727,700|2026-01-01 00:05:47.0000000|3|1311|14,00|45,00|149
9C0ED66C3B7EFC9E720319C8C5010D88|36,65212|-4,50015|25|38515,813|2026-01-01 00:05:48.0000000|3||||177
39740895B5CF6EDD97B25AED2105B5C9|40,99095|-4,30549|41|56108,400|2026-01-01 00:05:49.0000000|3|2227|14,00|-40,00|322
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:49.0000000|3|828|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47108|-5,97218|61|128727,800|2026-01-01 00:05:49.0000000|3|1320|14,00|45,00|150
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,45195|-3,66550|0|11464,900|2026-01-01 00:05:50.0000000|3||14,30||51
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,50060|-3,72152|110|32642,200|2026-01-01 00:05:51.0000000|3||||38
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:51.0000000|3|830|13,70|91,00|
32A0B62707BC2D502143C8B32AC5E861|40,39013|-3,66811|0|52329,200|2026-01-01 00:05:52.0000000|3333||||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47082|-5,97199|62|128727,800|2026-01-01 00:05:52.0000000|3|1328|14,00|45,00|151
B12354E45553A1B23555AD3F358AB2C7|36,50361|-6,27407|0|2519,500|2026-01-01 00:05:52.0000000|3|830|14,90|54,00|
661DF2DC9032CF155ED850B5A616B56A|40,99117|-4,30573|38|51443,201|2026-01-01 00:05:53.0000000|3||||322
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:53.0000000|3|830|13,70|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47054|-5,97181|62|128727,800|2026-01-01 00:05:54.0000000|3|1333|14,00|46,00|155
7762A514E281A579C89D5601F6D4F121|36,51558|-6,27483|0|20240,400|2026-01-01 00:05:54.0000000|3333||||0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:55.0000000|3|828|13,70|91,00|
661DF2DC9032CF155ED850B5A616B56A|40,99132|-4,30587|34|-1,000|2026-01-01 00:05:55.0000000|3||||326
5B55A1C4BB87EF8189A024ECA60B2476|37,30049|-5,88249|3|40561,000|2026-01-01 00:05:56.0000000|3||||69
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,47025|-5,97167|62|128727,900|2026-01-01 00:05:56.0000000|3|1336|14,00|46,00|159
B12354E45553A1B23555AD3F358AB2C7|36,50361|-6,27407|0|2519,500|2026-01-01 00:05:56.0000000|3|828|14,90|54,00|0
3FCE3C1349BEE1E14045940A3EF8960E|41,45708|2,21971|0|74303,700|2026-01-01 00:05:56.0000000|3333|0|12,30|,00|
D78266EB187DF38080EC75F76D386F46|37,69420|-6,31513|0|47287,200|2026-01-01 00:05:57.0000000|3333||||0
94E44841CECDAD6E2E34F3B2A2FD3CAA|40,38883|-3,63800|0|73254,400|2026-01-01 00:05:57.0000000|3333||12,30||0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65162|-4,50000|20|38515,870|2026-01-01 00:05:57.0000000|3||||192
39740895B5CF6EDD97B25AED2105B5C9|40,99148|-4,30605|25|56108,500|2026-01-01 00:05:57.0000000|3|784|13,90|-40,00|304
5B55A1C4BB87EF8189A024ECA60B2476|37,30050|-5,88248|6|40561,000|2026-01-01 00:05:57.0000000|3||||59
661DF2DC9032CF155ED850B5A616B56A|40,99143|-4,30599|23|51443,238|2026-01-01 00:05:57.0000000|3||||312
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:05:58.0000000|3|829|13,70|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46980|-5,97150|59|128727,900|2026-01-01 00:05:58.0000000|3|1284|14,00|46,00|166
D51F36ACE2458329A6B27A7BC8052296|41,33241|2,13540|0|5090,700|2026-01-01 00:05:58.0000000|3||12,40||
031B9E9F89630CF7FD0EF5CD3823CAB4|41,61123|-4,70886|0|97654,400|2026-01-01 00:05:58.0000000|3333|0|12,00|,00|0
412F2C99A85A6388D05B782A6626EDAE|40,49417|-3,37177|0|44167,600|2026-01-01 00:05:59.0000000|3|948|14,50|63,00|33
AB2715686143FEA35A9E9277266C2AFA|40,34426|-3,70842|5|7359,800|2026-01-01 00:05:59.0000000|3|866|14,20|85,00|0
E42C1E321973869F005BF95D7E1AE733|36,65162|-4,49993|16|39036,800|2026-01-01 00:05:59.0000000|3||||208
E4A86D3925C78AB3A2D095E08D8E350A|36,46931|-5,85376|138|12722,300|2026-01-01 00:05:59.0000000|3|1905|13,10|89,00|263
661DF2DC9032CF155ED850B5A616B56A|40,99149|-4,30612|24|-1,000|2026-01-01 00:05:59.0000000|3||||289
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:00.0000000|3|828|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46952|-5,97142|56|128727,900|2026-01-01 00:06:00.0000000|3|1202|14,00|46,00|169
788F6C7AD19C5907B3A441672D99E22B|40,53731|-3,64529|0|55107,800|2026-01-01 00:06:01.0000000|3333|0|12,30|,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65152|-4,50003|15|38515,882|2026-01-01 00:06:01.0000000|3||||224
E463AE24B424572CF417F7B1E0F2A09D|39,49647|-,36962|0|100505,400|2026-01-01 00:06:01.0000000|3333||||0
5B55A1C4BB87EF8189A024ECA60B2476|37,30054|-5,88240|5|40561,000|2026-01-01 00:06:01.0000000|3||||68
661DF2DC9032CF155ED850B5A616B56A|40,99153|-4,30628|23|51443,264|2026-01-01 00:06:01.0000000|3||||282
412F2C99A85A6388D05B782A6626EDAE|40,49417|-3,37177|0|44167,600|2026-01-01 00:06:01.0000000|3|949|14,50|63,00|
412F2C99A85A6388D05B782A6626EDAE|40,49417|-3,37177|0|44167,600|2026-01-01 00:06:02.0000000|3|950|14,50|63,00|
E42C1E321973869F005BF95D7E1AE733|36,65154|-4,49999|13|39036,800|2026-01-01 00:06:02.0000000|3||||200
9C0ED66C3B7EFC9E720319C8C5010D88|36,65151|-4,50005|13|-1,000|2026-01-01 00:06:02.0000000|3||||231
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:02.0000000|3|830|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46926|-5,97138|53|128728,000|2026-01-01 00:06:02.0000000|3|1139|14,00|47,00|174
9C0ED66C3B7EFC9E720319C8C5010D88|36,65150|-4,50006|13|-1,000|2026-01-01 00:06:03.0000000|3||||217
661DF2DC9032CF155ED850B5A616B56A|40,99155|-4,30643|23|51443,277|2026-01-01 00:06:03.0000000|3||||272
AB2715686143FEA35A9E9277266C2AFA|40,34427|-3,70841|0|7359,800|2026-01-01 00:06:03.0000000|3|1003|14,20|85,00|202
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,50315|-3,71757|109|32642,600|2026-01-01 00:06:04.0000000|3||||56
9C0ED66C3B7EFC9E720319C8C5010D88|36,65147|-4,50006|14|-1,000|2026-01-01 00:06:04.0000000|3||||190
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:04.0000000|3|832|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46899|-5,97136|53|128728,000|2026-01-01 00:06:04.0000000|3|1134|14,00|47,00|177
BDF6FAA09594D918D82388C39EFECAAA|40,78915|-5,48054|0|63918,500|2026-01-01 00:06:04.0000000|3333|0|12,20|,00|0
B12354E45553A1B23555AD3F358AB2C7|36,49796|-6,27214|3|2519,500|2026-01-01 00:06:05.0000000|3|1087|14,90|55,00|94
661DF2DC9032CF155ED850B5A616B56A|40,99154|-4,30659|23|-1,000|2026-01-01 00:06:05.0000000|3||||258
9C0ED66C3B7EFC9E720319C8C5010D88|36,65144|-4,50005|14|-1,000|2026-01-01 00:06:05.0000000|3||||168
E42C1E321973869F005BF95D7E1AE733|36,65145|-4,49999|12|39036,900|2026-01-01 00:06:05.0000000|3||||173
9C0ED66C3B7EFC9E720319C8C5010D88|36,65141|-4,50004|13|38515,894|2026-01-01 00:06:06.0000000|3||||167
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:06.0000000|3|830|13,70|91,00|
661DF2DC9032CF155ED850B5A616B56A|40,99151|-4,30673|23|51443,303|2026-01-01 00:06:07.0000000|3||||250
B12354E45553A1B23555AD3F358AB2C7|36,49789|-6,27212|11|2519,500|2026-01-01 00:06:07.0000000|3|1235|15,00|55,00|150
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46873|-5,97136|52|128728,100|2026-01-01 00:06:07.0000000|3|1121|14,00|47,00|181
88CDB4A0E40973C10DF3FA24B0E7A9CC|40,40138|-3,39998|0|34554,439|2026-01-01 00:06:07.2800000|2||||
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:08.0000000|3|830|13,80|91,00|
9C0ED66C3B7EFC9E720319C8C5010D88|36,65134|-4,50000|9|38515,902|2026-01-01 00:06:09.0000000|3||||176
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46847|-5,97137|50|128728,100|2026-01-01 00:06:09.0000000|3|1047|14,00|47,00|185
30B2F3A2ABB01F1D2BD7BB7DC56B9615|37,90538|-6,82625|0|9856,900|2026-01-01 00:06:09.0000000|3333|0|12,10|,00|0
FDD71FB5B58BBCD2AD19141EF0A6C7C9|38,28427|-5,83229|10|103413,900|2026-01-01 00:06:09.0000000|3|935|14,70|22,00|
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,50407|-3,71575|110|32642,800|2026-01-01 00:06:10.0000000|3||||56
1C9DBD320FDE3B99A7933C9E704D53B1|43,35262|-8,42798|3|16307,500|2026-01-01 00:06:10.0000000|3||12,20||0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:11.0000000|3|830|13,70|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46823|-5,97142|48|128728,100|2026-01-01 00:06:11.0000000|3|1014|14,00|47,00|190
E42C1E321973869F005BF95D7E1AE733|36,65129|-4,50001|12|39036,900|2026-01-01 00:06:11.0000000|3||||204
5B55A1C4BB87EF8189A024ECA60B2476|37,30073|-5,88212|13|40561,000|2026-01-01 00:06:12.0000000|3||||0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65126|-4,50003|13|-1,000|2026-01-01 00:06:12.0000000|3||||207
661DF2DC9032CF155ED850B5A616B56A|40,99141|-4,30714|16|51443,339|2026-01-01 00:06:13.0000000|3||||258
5B55A1C4BB87EF8189A024ECA60B2476|37,30077|-5,88214|16|40561,000|2026-01-01 00:06:13.0000000|3||||341
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:13.0000000|3|828|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46800|-5,97147|41|128728,100|2026-01-01 00:06:13.0000000|3|980|14,00|47,00|193
E42C1E321973869F005BF95D7E1AE733|36,65122|-4,50003|13|39036,900|2026-01-01 00:06:13.0000000|3||||187
B55768CA455827B5CB9DCE048BEAEDF5|37,82962|-,78573|0|46251,600|2026-01-01 00:06:13.0000000|3|0|12,40|88,00|0
412F2C99A85A6388D05B782A6626EDAE|40,49423|-3,37159|0|44167,600|2026-01-01 00:06:13.0000000|3|937|14,50|64,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65120|-4,50006|15|38515,919|2026-01-01 00:06:14.0000000|3||||188
39740895B5CF6EDD97B25AED2105B5C9|40,99144|-4,30724|7|56108,600|2026-01-01 00:06:15.0000000|3|750|13,80|-40,00|284
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:15.0000000|3|830|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46774|-5,97157|32|128728,200|2026-01-01 00:06:15.0000000|3|936|14,00|47,00|195
9C0ED66C3B7EFC9E720319C8C5010D88|36,65113|-4,50006|13|-1,000|2026-01-01 00:06:16.0000000|3||||167
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:17.0000000|3|832|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46763|-5,97153|23|128728,200|2026-01-01 00:06:17.0000000|3|1206|14,10|46,00|155
731E49422C02721E8F5D08487E93C7B0|40,40102|-3,39880|0|29518,800|2026-01-01 00:06:17.0000000|3333||||0
AB2715686143FEA35A9E9277266C2AFA|40,34377|-3,70859|4|7359,800|2026-01-01 00:06:18.0000000|3|834|14,20|85,00|216
90D888157A9C7A412086FBAD70FB1206|43,28590|-2,98041|0|53686,000|2026-01-01 00:06:18.0000000|3333||12,60||0
39740895B5CF6EDD97B25AED2105B5C9|40,99147|-4,30726|3|56108,600|2026-01-01 00:06:18.0000000|3|912|13,90|-40,00|339
9C0ED66C3B7EFC9E720319C8C5010D88|36,65106|-4,50005|12|38515,934|2026-01-01 00:06:18.0000000|3||||188
399E951057C592CF6900CCAE0D26678E|39,21009|-1,05065|0|45199,500|2026-01-01 00:06:18.0000000|3333|0|11,90|,00|0
661DF2DC9032CF155ED850B5A616B56A|40,99166|-4,30725|0|-1,000|2026-01-01 00:06:18.2670000|1001||||49
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:19.0000000|3|829|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46759|-5,97139|26|128728,200|2026-01-01 00:06:19.0000000|3|1563|14,00|46,00|96
AB2715686143FEA35A9E9277266C2AFA|40,34377|-3,70862|4|7359,800|2026-01-01 00:06:19.0000000|3|826|14,20|85,00|235
52F3B383E8BB7CDAF0D1CC0789FEB1DE|40,45362|-3,66113|48|11465,200|2026-01-01 00:06:19.0000000|3||14,40||62
AB2715686143FEA35A9E9277266C2AFA|40,34377|-3,70865|6|7359,800|2026-01-01 00:06:20.0000000|3|873|14,20|85,00|252
16CF44E78ED4541CB0BBC024A94FE75D|40,31811|-3,67720|0|101599,200|2026-01-01 00:06:20.0000000|3333|0|12,70|,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65101|-4,50006|9|38515,940|2026-01-01 00:06:20.0000000|3||||191
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:21.0000000|3|831|13,70|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46760|-5,97119|33|128728,200|2026-01-01 00:06:21.0000000|3|1867|14,00|46,00|89
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:23.0000000|3|829|13,70|91,00|
661DF2DC9032CF155ED850B5A616B56A|40,99154|-4,30730|11|-1,000|2026-01-01 00:06:23.0000000|3||||340
AB2715686143FEA35A9E9277266C2AFA|40,34379|-3,70868|3|7359,800|2026-01-01 00:06:23.0000000|3|838|14,20|85,00|269
AB2715686143FEA35A9E9277266C2AFA|40,34380|-3,70869|3|7359,800|2026-01-01 00:06:24.0000000|3|846|14,20|85,00|281
412F2C99A85A6388D05B782A6626EDAE|40,49442|-3,37192|15|44167,600|2026-01-01 00:06:24.0000000|3|944|14,50|64,00|333
1131BB0121ABA99DB858DDFD28456353|40,40651|-3,74178|0|66570,600|2026-01-01 00:06:24.0000000|3333||||0
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46761|-5,97097|35|128728,200|2026-01-01 00:06:24.0000000|3|1370|14,00|46,00|90
661DF2DC9032CF155ED850B5A616B56A|40,99159|-4,30732|9|51443,365|2026-01-01 00:06:25.0000000|3||||350
CB93A2A1863ECF85470DA0D2BF9AA87B|40,94412|-4,11468|0|20341,200|2026-01-01 00:06:25.0000000|3333||||0
AB2715686143FEA35A9E9277266C2AFA|40,34381|-3,70870|6|7359,800|2026-01-01 00:06:25.0000000|3|850|14,20|85,00|293
412F2C99A85A6388D05B782A6626EDAE|40,49445|-3,37194|9|44167,600|2026-01-01 00:06:26.0000000|3|940|14,50|64,00|
412F2C99A85A6388D05B782A6626EDAE|40,49445|-3,37194|9|44167,600|2026-01-01 00:06:26.0000000|3|940|14,50|64,00|
661DF2DC9032CF155ED850B5A616B56A|40,99161|-4,30732|6|51443,367|2026-01-01 00:06:26.0000000|3||||13
23603919ED6539C6B1738C45DBF96B65|42,35872|1,45885|0|50871,000|2026-01-01 00:06:26.0000000|3333|0|12,50|,00|0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:26.0000000|3|828|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46760|-5,97073|40|128728,200|2026-01-01 00:06:26.0000000|3|1604|14,00|47,00|91
88CDB4A0E40973C10DF3FA24B0E7A9CC|40,40136|-3,39995|0|34554,439|2026-01-01 00:06:27.0000000|3333||||0
E4A86D3925C78AB3A2D095E08D8E350A|36,47062|-5,86629|138|12723,500|2026-01-01 00:06:27.0000000|3|1916|13,00|89,00|294
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46759|-5,97046|45|128728,300|2026-01-01 00:06:28.0000000|3|1720|14,00|47,00|93
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:28.0000000|3|832|13,80|91,00|
39740895B5CF6EDD97B25AED2105B5C9|40,99165|-4,30730|2|56108,600|2026-01-01 00:06:28.0000000|3|855|13,90|-40,00|0
D51F36ACE2458329A6B27A7BC8052296|41,33241|2,13540|0|5090,700|2026-01-01 00:06:28.0000000|3||12,40||
E42C1E321973869F005BF95D7E1AE733|36,65092|-4,50009|9|39036,900|2026-01-01 00:06:28.0000000|3||||174
8181B0E41C401B2E43D76D21D06715D4|40,43456|-3,53296|0|64480,800|2026-01-01 00:06:29.0000000|3333|0|12,70|,00|0
9C0ED66C3B7EFC9E720319C8C5010D88|36,65088|-4,50014|7|-1,000|2026-01-01 00:06:29.0000000|3||||191
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:30.0000000|3|827|13,80|91,00|
C6ECFDD4FDAE4971CE5F869CBBA8D54D|39,89273|-,08532|0|21702,300|2026-01-01 00:06:30.0000000|3333||||
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46754|-5,97003|48|128728,300|2026-01-01 00:06:30.0000000|3|1847|14,00|47,00|103
9C0ED66C3B7EFC9E720319C8C5010D88|36,65084|-4,50013|8|38515,960|2026-01-01 00:06:31.0000000|3||||154
7A28CF0E0618457C584DF3E2197574CC|43,37864|-4,64107|0|8202,900|2026-01-01 00:06:31.0000000|3333||12,20||0
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:32.0000000|3|832|13,80|91,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46748|-5,96973|51|128728,300|2026-01-01 00:06:32.0000000|3|1416|14,00|47,00|104
E42C1E321973869F005BF95D7E1AE733|36,65079|-4,50009|11|39036,900|2026-01-01 00:06:33.0000000|3||||193
7C4B7A1661CDA0D5AE19AA635E4F2D85|40,50790|-3,70802|111|32643,600|2026-01-01 00:06:34.0000000|3||||57
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46742|-5,96941|53|128728,400|2026-01-01 00:06:34.0000000|3|1462|14,00|48,00|99
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:34.0000000|3|829|13,80|91,00|
9C0ED66C3B7EFC9E720319C8C5010D88|36,65072|-4,50015|12|38515,973|2026-01-01 00:06:35.0000000|3||||195
9C0ED66C3B7EFC9E720319C8C5010D88|36,65069|-4,50016|12|-1,000|2026-01-01 00:06:36.0000000|3||||198
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:36.0000000|3|831|13,80|92,00|
31FD3B0DDEC40533B13C80E2F3B2F8FB|37,46738|-5,96907|55|128728,400|2026-01-01 00:06:36.0000000|3|1530|14,00|48,00|98
E42C1E321973869F005BF95D7E1AE733|36,65071|-4,50015|12|39036,900|2026-01-01 00:06:36.0000000|3||||222
E42C1E321973869F005BF95D7E1AE733|36,65070|-4,50019|13|39036,900|2026-01-01 00:06:37.0000000|3||||233
D10CD8573FB67C77137DD093426FF5E2|37,66192|-1,70511|0|322,000|2026-01-01 00:06:37.0000000|3333|0|12,50|,00|
9C0ED66C3B7EFC9E720319C8C5010D88|36,65066|-4,50018|13|-1,000|2026-01-01 00:06:37.0000000|3||||219
9C0ED66C3B7EFC9E720319C8C5010D88|36,65064|-4,50021|13|-1,000|2026-01-01 00:06:38.0000000|3||||247
2E9F99BCE8D8AD9DBEEC27CC587770E0|37,93734|-1,16850|0|43226,300|2026-01-01 00:06:38.0000000|3|830|13,80|92,00|
B12354E45553A1B23555AD3F358AB2C7|36,49398|-6,26991|84|2520,000|2026-01-01 00:06:38.0000000|3|2184|15,00|55,00|155
